time            Cj              Ck             
5.991983968e+01 7.473575003e-01 1.215903495e+01
6.012024048e+01 7.473638434e-01 1.220019216e+01
6.032064128e+01 7.473701863e-01 1.224134661e+01
6.052104208e+01 7.473765289e-01 1.228249832e+01
6.072144289e+01 7.473828714e-01 1.232364727e+01
6.092184369e+01 7.473892136e-01 1.236479348e+01
6.112224449e+01 7.473955556e-01 1.240593695e+01
6.132264529e+01 7.474018975e-01 1.244707766e+01
6.152304609e+01 7.474082391e-01 1.248821563e+01
6.172344689e+01 7.474145804e-01 1.252935085e+01
6.192384770e+01 7.474209216e-01 1.257048332e+01
6.212424850e+01 7.474272626e-01 1.261161305e+01
6.232464930e+01 7.474336033e-01 1.265274003e+01
6.252505010e+01 7.474399438e-01 1.269386426e+01
6.272545090e+01 7.474462841e-01 1.273498575e+01
6.292585170e+01 7.474526243e-01 1.277610450e+01
6.312625251e+01 7.474589641e-01 1.281722049e+01
6.332665331e+01 7.474653038e-01 1.285833375e+01
6.352705411e+01 7.474716433e-01 1.289944426e+01
6.372745491e+01 7.474779825e-01 1.294055202e+01
6.392785571e+01 7.474843216e-01 1.298165704e+01
6.412825651e+01 7.474906604e-01 1.302275931e+01
6.432865731e+01 7.474969990e-01 1.306385884e+01
6.452905812e+01 7.475033374e-01 1.310495563e+01
6.472945892e+01 7.475096755e-01 1.314604968e+01
6.492985972e+01 7.475160135e-01 1.318714098e+01
6.513026052e+01 7.475223513e-01 1.322822953e+01
6.533066132e+01 7.475286888e-01 1.326931535e+01
6.553106212e+01 7.475350261e-01 1.331039842e+01
6.573146293e+01 7.475413632e-01 1.335147875e+01
6.593186373e+01 7.475477001e-01 1.339255634e+01
6.613226453e+01 7.475540368e-01 1.343363119e+01
6.633266533e+01 7.475603733e-01 1.347470329e+01
6.653306613e+01 7.475667095e-01 1.351577265e+01
6.673346693e+01 7.475730456e-01 1.355683928e+01
6.693386774e+01 7.475793814e-01 1.359790316e+01
6.713426854e+01 7.475857170e-01 1.363896430e+01
6.733466934e+01 7.475920524e-01 1.368002270e+01
6.753507014e+01 7.475983876e-01 1.372107836e+01
6.773547094e+01 7.476047226e-01 1.376213128e+01
6.793587174e+01 7.476110573e-01 1.380318146e+01
6.813627255e+01 7.476173919e-01 1.384422890e+01
6.833667335e+01 7.476237262e-01 1.388527361e+01
6.853707415e+01 7.476300603e-01 1.392631557e+01
6.873747495e+01 7.476363942e-01 1.396735479e+01
6.893787575e+01 7.476427279e-01 1.400839128e+01
6.913827655e+01 7.476490614e-01 1.404942503e+01
6.933867735e+01 7.476553947e-01 1.409045604e+01
6.953907816e+01 7.476617277e-01 1.413148431e+01
6.973947896e+01 7.476680606e-01 1.417250984e+01
6.993987976e+01 7.476743932e-01 1.421353264e+01
7.014028056e+01 7.476807256e-01 1.425455270e+01
7.034068136e+01 7.476870578e-01 1.429557002e+01
7.054108216e+01 7.476933898e-01 1.433658461e+01
7.074148297e+01 7.476997216e-01 1.437759646e+01
7.094188377e+01 7.477060531e-01 1.441860557e+01
7.114228457e+01 7.477123845e-01 1.445961195e+01
7.134268537e+01 7.477187156e-01 1.450061559e+01
7.154308617e+01 7.477250465e-01 1.454161650e+01
7.174348697e+01 7.477313772e-01 1.458261467e+01
7.194388778e+01 7.477377077e-01 1.462361011e+01
7.214428858e+01 7.477440380e-01 1.466460281e+01
7.234468938e+01 7.477503680e-01 1.470559277e+01
7.254509018e+01 7.477566979e-01 1.474658001e+01
7.274549098e+01 7.477630275e-01 1.478756451e+01
7.294589178e+01 7.477693569e-01 1.482854627e+01
7.314629259e+01 7.477756861e-01 1.486952530e+01
7.334669339e+01 7.477820151e-01 1.491050160e+01
7.354709419e+01 7.477883439e-01 1.495147516e+01
7.374749499e+01 7.477946725e-01 1.499244600e+01
7.394789579e+01 7.478010008e-01 1.503341410e+01
7.414829659e+01 7.478073290e-01 1.507437946e+01
7.434869739e+01 7.478136569e-01 1.511534210e+01
7.454909820e+01 7.478199846e-01 1.515630200e+01
7.474949900e+01 7.478263121e-01 1.519725917e+01
7.494989980e+01 7.478326394e-01 1.523821361e+01
7.515030060e+01 7.478389665e-01 1.527916532e+01
7.535070140e+01 7.478452934e-01 1.532011430e+01
7.555110220e+01 7.478516200e-01 1.536106054e+01
7.575150301e+01 7.478579464e-01 1.540200406e+01
7.595190381e+01 7.478642727e-01 1.544294484e+01
7.615230461e+01 7.478705987e-01 1.548388290e+01
7.635270541e+01 7.478769245e-01 1.552481822e+01
7.655310621e+01 7.478832500e-01 1.556575082e+01
7.675350701e+01 7.478895754e-01 1.560668069e+01
7.695390782e+01 7.478959006e-01 1.564760782e+01
7.715430862e+01 7.479022255e-01 1.568853223e+01
7.735470942e+01 7.479085502e-01 1.572945391e+01
7.755511022e+01 7.479148747e-01 1.577037286e+01
7.775551102e+01 7.479211990e-01 1.581128909e+01
7.795591182e+01 7.479275231e-01 1.585220258e+01
7.815631263e+01 7.479338470e-01 1.589311335e+01
7.835671343e+01 7.479401707e-01 1.593402139e+01
7.855711423e+01 7.479464941e-01 1.597492670e+01
7.875751503e+01 7.479528173e-01 1.601582929e+01
7.895791583e+01 7.479591404e-01 1.605672915e+01
7.915831663e+01 7.479654632e-01 1.609762628e+01
7.935871743e+01 7.479717858e-01 1.613852068e+01
7.955911824e+01 7.479781081e-01 1.617941236e+01
7.975951904e+01 7.479844303e-01 1.622030132e+01
7.995991984e+01 7.479907523e-01 1.626118755e+01
