time            X1              X2             
1.062124248e+02 5.090789625e+00 4.652353592e+00
1.082164329e+02 5.030664292e+00 4.711796924e+00
1.102204409e+02 4.971426202e+00 4.770326488e+00
1.122244489e+02 4.913062389e+00 4.827956812e+00
1.142284569e+02 4.855560093e+00 4.884702153e+00
1.162324649e+02 4.798906758e+00 4.940576510e+00
1.182364729e+02 4.743090027e+00 4.995593622e+00
1.202404810e+02 4.688097742e+00 5.049766976e+00
1.222444890e+02 4.633917933e+00 5.103109818e+00
1.242484970e+02 4.580538813e+00 5.155635159e+00
1.262525050e+02 4.527948780e+00 5.207355777e+00
1.282565130e+02 4.476136407e+00 5.258284229e+00
1.302605210e+02 4.425090442e+00 5.308432851e+00
1.322645291e+02 4.374799803e+00 5.357813763e+00
1.342685371e+02 4.325253576e+00 5.406438877e+00
1.362725451e+02 4.276441012e+00 5.454319900e+00
1.382765531e+02 4.228351519e+00 5.501468340e+00
1.402805611e+02 4.180974665e+00 5.547895511e+00
1.422845691e+02 4.134300169e+00 5.593612535e+00
1.442885772e+02 4.088317903e+00 5.638630351e+00
1.462925852e+02 4.043017885e+00 5.682959714e+00
1.482965932e+02 3.998390282e+00 5.726611200e+00
1.503006012e+02 3.954425403e+00 5.769595211e+00
1.523046092e+02 3.911113696e+00 5.811921978e+00
1.543086172e+02 3.868445748e+00 5.853601566e+00
1.563126253e+02 3.826412281e+00 5.894643877e+00
1.583166333e+02 3.785004149e+00 5.935058650e+00
1.603206413e+02 3.744212340e+00 5.974855470e+00
1.623246493e+02 3.704027967e+00 6.014043768e+00
1.643286573e+02 3.664442270e+00 6.052632823e+00
1.663326653e+02 3.625446614e+00 6.090631767e+00
1.683366733e+02 3.587032489e+00 6.128049586e+00
1.703406814e+02 3.549191501e+00 6.164895125e+00
1.723446894e+02 3.511915377e+00 6.201177087e+00
1.743486974e+02 3.475195962e+00 6.236904042e+00
1.763527054e+02 3.439025213e+00 6.272084424e+00
1.783567134e+02 3.403395200e+00 6.306726534e+00
1.803607214e+02 3.368298104e+00 6.340838548e+00
1.823647295e+02 3.333726218e+00 6.374428509e+00
1.843687375e+02 3.299671942e+00 6.407504340e+00
1.863727455e+02 3.266127782e+00 6.440073838e+00
1.883767535e+02 3.233086349e+00 6.472144681e+00
1.903807615e+02 3.200540353e+00 6.503724434e+00
1.923847695e+02 3.168482612e+00 6.534820537e+00
1.943887776e+02 3.136906046e+00 6.565440317e+00
1.963927856e+02 3.105803667e+00 6.595590995e+00
1.983967936e+02 3.075168580e+00 6.625279685e+00
2.004008016e+02 3.044994001e+00 6.654513377e+00
2.024048096e+02 3.015273233e+00 6.683298962e+00
2.044088176e+02 2.985999667e+00 6.711643234e+00
2.064128257e+02 2.957166793e+00 6.739552877e+00
2.084168337e+02 2.928768196e+00 6.767034467e+00
2.104208417e+02 2.900797529e+00 6.794094502e+00
2.124248497e+02 2.873248560e+00 6.820739355e+00
2.144288577e+02 2.846115132e+00 6.846975315e+00
2.164328657e+02 2.819391165e+00 6.872808587e+00
2.184368737e+02 2.793070683e+00 6.898245260e+00
2.204408818e+02 2.767147780e+00 6.923291347e+00
2.224448898e+02 2.741616630e+00 6.947952771e+00
2.244488978e+02 2.716471504e+00 6.972235351e+00
2.264529058e+02 2.691706736e+00 6.996144838e+00
2.284569138e+02 2.667316746e+00 7.019686886e+00
2.304609218e+02 2.643296040e+00 7.042867057e+00
2.324649299e+02 2.619639184e+00 7.065690849e+00
2.344689379e+02 2.596340830e+00 7.088163666e+00
2.364729459e+02 2.573395692e+00 7.110290842e+00
2.384769539e+02 2.550798588e+00 7.132077604e+00
2.404809619e+02 2.528544387e+00 7.153529118e+00
2.424849699e+02 2.506628040e+00 7.174650464e+00
2.444889780e+02 2.485044560e+00 7.195446660e+00
2.464929860e+02 2.463789032e+00 7.215922649e+00
2.484969940e+02 2.442856612e+00 7.236083297e+00
2.505010020e+02 2.422242515e+00 7.255933401e+00
2.525050100e+02 2.401942055e+00 7.275477650e+00
2.545090180e+02 2.381950569e+00 7.294720709e+00
2.565130261e+02 2.362263486e+00 7.313667153e+00
2.585170341e+02 2.342876293e+00 7.332321497e+00
2.605210421e+02 2.323784542e+00 7.350688183e+00
2.625250501e+02 2.304983847e+00 7.368771586e+00
2.645290581e+02 2.286469886e+00 7.386576015e+00
2.665330661e+02 2.268238397e+00 7.404105720e+00
2.685370741e+02 2.250285175e+00 7.421364883e+00
2.705410822e+02 2.232606082e+00 7.438357623e+00
2.725450902e+02 2.215197033e+00 7.455088001e+00
2.745490982e+02 2.198054007e+00 7.471560013e+00
2.765531062e+02 2.181173030e+00 7.487777606e+00
2.785571142e+02 2.164550194e+00 7.503744656e+00
2.805611222e+02 2.148181636e+00 7.519464990e+00
2.825651303e+02 2.132063563e+00 7.534942364e+00
2.845691383e+02 2.116192246e+00 7.550180461e+00
2.865731463e+02 2.100563987e+00 7.565182938e+00
2.885771543e+02 2.085175142e+00 7.579953415e+00
2.905811623e+02 2.070022126e+00 7.594495432e+00
2.925851703e+02 2.055101404e+00 7.608812477e+00
2.945891784e+02 2.040409494e+00 7.622907988e+00
2.965931864e+02 2.025942961e+00 7.636785351e+00
2.985971944e+02 2.011698421e+00 7.650447903e+00
3.006012024e+02 1.997672537e+00 7.663898928e+00
3.026052104e+02 1.983862023e+00 7.677141665e+00
3.046092184e+02 1.970263639e+00 7.690179300e+00
3.066132265e+02 1.956874193e+00 7.703014973e+00
3.086172345e+02 1.943690539e+00 7.715651776e+00
3.106212425e+02 1.930709575e+00 7.728092756e+00
3.126252505e+02 1.917928250e+00 7.740340910e+00
3.146292585e+02 1.905343547e+00 7.752399201e+00
3.166332665e+02 1.892952496e+00 7.764270542e+00
3.186372745e+02 1.880752172e+00 7.775957799e+00
3.206412826e+02 1.868739689e+00 7.787463801e+00
3.226452906e+02 1.856912215e+00 7.798791316e+00
3.246492986e+02 1.845266967e+00 7.809943066e+00
3.266533066e+02 1.833801178e+00 7.820921757e+00
3.286573146e+02 1.822512127e+00 7.831730063e+00
3.306613226e+02 1.811397137e+00 7.842370599e+00
3.326653307e+02 1.800453571e+00 7.852845940e+00
3.346693387e+02 1.789678831e+00 7.863158625e+00
3.366733467e+02 1.779070354e+00 7.873311156e+00
3.386773547e+02 1.768625616e+00 7.883305994e+00
3.406813627e+02 1.758342132e+00 7.893145565e+00
3.426853707e+02 1.748217451e+00 7.902832259e+00
3.446893788e+02 1.738249159e+00 7.912368427e+00
3.466933868e+02 1.728434879e+00 7.921756387e+00
3.486973948e+02 1.718772270e+00 7.930998418e+00
3.507014028e+02 1.709259016e+00 7.940096775e+00
3.527054108e+02 1.699892852e+00 7.949053664e+00
3.547094188e+02 1.690671535e+00 7.957871266e+00
3.567134269e+02 1.681592851e+00 7.966551735e+00
3.587174349e+02 1.672654629e+00 7.975097182e+00
3.607214429e+02 1.663854720e+00 7.983509695e+00
3.627254509e+02 1.655191015e+00 7.991791322e+00
3.647294589e+02 1.646661444e+00 7.999944070e+00
3.667334669e+02 1.638263968e+00 8.007969917e+00
3.687374749e+02 1.629996554e+00 8.015870837e+00
3.707414830e+02 1.621857216e+00 8.023648764e+00
3.727454910e+02 1.613843997e+00 8.031305594e+00
3.747494990e+02 1.605954967e+00 8.038843198e+00
3.767535070e+02 1.598188226e+00 8.046263416e+00
3.787575150e+02 1.590541902e+00 8.053568063e+00
3.807615230e+02 1.583014151e+00 8.060758926e+00
3.827655311e+02 1.575603156e+00 8.067837763e+00
3.847695391e+02 1.568307127e+00 8.074806307e+00
3.867735471e+02 1.561124302e+00 8.081666264e+00
3.887775551e+02 1.554052945e+00 8.088419313e+00
3.907815631e+02 1.547091347e+00 8.095067108e+00
3.927855711e+02 1.540237822e+00 8.101611279e+00
3.947895792e+02 1.533490714e+00 8.108053427e+00
3.967935872e+02 1.526848387e+00 8.114395134e+00
3.987975952e+02 1.520309227e+00 8.120637959e+00
4.008016032e+02 1.513871651e+00 8.126783433e+00
4.028056112e+02 1.507534092e+00 8.132833067e+00
4.048096192e+02 1.501295014e+00 8.138788345e+00
4.068136273e+02 1.495152911e+00 8.144650719e+00
4.088176353e+02 1.489106295e+00 8.150421624e+00
4.108216433e+02 1.483153688e+00 8.156102486e+00
4.128256513e+02 1.477293641e+00 8.161694702e+00
4.148296593e+02 1.471524732e+00 8.167199643e+00
4.168336673e+02 1.465845558e+00 8.172618671e+00
4.188376754e+02 1.460254734e+00 8.177953129e+00
4.208416834e+02 1.454750898e+00 8.183204309e+00
4.228456914e+02 1.449332709e+00 8.188373511e+00
4.248496994e+02 1.443998846e+00 8.193462008e+00
4.268537074e+02 1.438748009e+00 8.198471049e+00
4.288577154e+02 1.433578917e+00 8.203401870e+00
4.308617234e+02 1.428490307e+00 8.208255687e+00
4.328657315e+02 1.423480936e+00 8.213033696e+00
4.348697395e+02 1.418549582e+00 8.217737075e+00
4.368737475e+02 1.413695039e+00 8.222366982e+00
4.388777555e+02 1.408916121e+00 8.226924559e+00
4.408817635e+02 1.404211658e+00 8.231410931e+00
4.428857715e+02 1.399580499e+00 8.235827206e+00
4.448897796e+02 1.395021513e+00 8.240174471e+00
4.468937876e+02 1.390533583e+00 8.244453800e+00
4.488977956e+02 1.386115606e+00 8.248666253e+00
4.509018036e+02 1.381766502e+00 8.252812869e+00
4.529058116e+02 1.377485201e+00 8.256894674e+00
4.549098196e+02 1.373270654e+00 8.260912677e+00
4.569138277e+02 1.369121833e+00 8.264867866e+00
4.589178357e+02 1.365037726e+00 8.268761212e+00
4.609218437e+02 1.361017322e+00 8.272593684e+00
4.629258517e+02 1.357059636e+00 8.276366230e+00
4.649298597e+02 1.353163695e+00 8.280079780e+00
4.669338677e+02 1.349328543e+00 8.283735256e+00
4.689378758e+02 1.345553238e+00 8.287333567e+00
4.709418838e+02 1.341836851e+00 8.290875598e+00
4.729458918e+02 1.338178468e+00 8.294362226e+00
4.749498998e+02 1.334577191e+00 8.297794315e+00
4.769539078e+02 1.331032132e+00 8.301172713e+00
4.789579158e+02 1.327542420e+00 8.304498258e+00
4.809619238e+02 1.324107195e+00 8.307771774e+00
4.829659319e+02 1.320725611e+00 8.310994072e+00
4.849699399e+02 1.317396836e+00 8.314165950e+00
4.869739479e+02 1.314120050e+00 8.317288193e+00
4.889779559e+02 1.310894445e+00 8.320361577e+00
4.909819639e+02 1.307719227e+00 8.323386862e+00
4.929859719e+02 1.304593610e+00 8.326364800e+00
4.949899800e+02 1.301516828e+00 8.329296127e+00
4.969939880e+02 1.298488120e+00 8.332181571e+00
4.989979960e+02 1.295506737e+00 8.335021850e+00
5.010020040e+02 1.292571942e+00 8.337817668e+00
5.030060120e+02 1.289683013e+00 8.340569719e+00
5.050100200e+02 1.286839232e+00 8.343278689e+00
5.070140281e+02 1.284039898e+00 8.345945250e+00
5.090180361e+02 1.281284325e+00 8.348570058e+00
5.110220441e+02 1.278571835e+00 8.351153760e+00
5.130260521e+02 1.275901755e+00 8.353697004e+00
5.150300601e+02 1.273273421e+00 8.356200421e+00
5.170340681e+02 1.270686185e+00 8.358664633e+00
5.190380762e+02 1.268139408e+00 8.361090251e+00
5.210420842e+02 1.265632460e+00 8.363477879e+00
5.230460922e+02 1.263164720e+00 8.365828115e+00
5.250501002e+02 1.260735577e+00 8.368141537e+00
5.270541082e+02 1.258344430e+00 8.370418722e+00
5.290581162e+02 1.255990688e+00 8.372660237e+00
5.310621242e+02 1.253673768e+00 8.374866638e+00
5.330661323e+02 1.251393095e+00 8.377038473e+00
5.350701403e+02 1.249148106e+00 8.379176284e+00
5.370741483e+02 1.246938243e+00 8.381280602e+00
5.390781563e+02 1.244762959e+00 8.383351949e+00
5.410821643e+02 1.242621716e+00 8.385390843e+00
5.430861723e+02 1.240513982e+00 8.387397789e+00
5.450901804e+02 1.238439235e+00 8.389373287e+00
5.470941884e+02 1.236396960e+00 8.391317830e+00
5.490981964e+02 1.234386652e+00 8.393231900e+00
5.511022044e+02 1.232407812e+00 8.395115973e+00
5.531062124e+02 1.230459948e+00 8.396970519e+00
5.551102204e+02 1.228542576e+00 8.398796002e+00
5.571142285e+02 1.226655221e+00 8.400592876e+00
5.591182365e+02 1.224797413e+00 8.402361588e+00
5.611222445e+02 1.222968690e+00 8.404102581e+00
5.631262525e+02 1.221168598e+00 8.405816287e+00
5.651302605e+02 1.219396696e+00 8.407503129e+00
5.671342685e+02 1.217652545e+00 8.409163524e+00
5.691382766e+02 1.215935707e+00 8.410797891e+00
5.711422846e+02 1.214245757e+00 8.412406637e+00
5.731462926e+02 1.212582273e+00 8.413990163e+00
5.751503006e+02 1.210944844e+00 8.415548862e+00
5.771543086e+02 1.209333063e+00 8.417083122e+00
5.791583166e+02 1.207746528e+00 8.418593328e+00
5.811623246e+02 1.206184844e+00 8.420079855e+00
5.831663327e+02 1.204647623e+00 8.421543074e+00
5.851703407e+02 1.203134486e+00 8.422983348e+00
5.871743487e+02 1.201645055e+00 8.424401046e+00
5.891783567e+02 1.200178960e+00 8.425796518e+00
5.911823647e+02 1.198735834e+00 8.427170103e+00
5.931863727e+02 1.197315319e+00 8.428522146e+00
5.951903808e+02 1.195917062e+00 8.429852989e+00
5.971943888e+02 1.194540716e+00 8.431162961e+00
5.991983968e+02 1.193185936e+00 8.432452387e+00
6.012024048e+02 1.191852388e+00 8.433721592e+00
6.032064128e+02 1.190539737e+00 8.434970892e+00
6.052104208e+02 1.189247658e+00 8.436200598e+00
6.072144289e+02 1.187975829e+00 8.437411017e+00
6.092184369e+02 1.186723934e+00 8.438602451e+00
6.112224449e+02 1.185491659e+00 8.439775199e+00
6.132264529e+02 1.184278700e+00 8.440929551e+00
6.152304609e+02 1.183084753e+00 8.442065797e+00
6.172344689e+02 1.181909521e+00 8.443184220e+00
6.192384770e+02 1.180752712e+00 8.444285099e+00
6.212424850e+02 1.179614036e+00 8.445368710e+00
6.232464930e+02 1.178493210e+00 8.446435322e+00
6.252505010e+02 1.177389954e+00 8.447485205e+00
6.272545090e+02 1.176303994e+00 8.448518618e+00
6.292585170e+02 1.175235059e+00 8.449535819e+00
6.312625251e+02 1.174182886e+00 8.450537060e+00
6.332665331e+02 1.173147210e+00 8.451522594e+00
6.352705411e+02 1.172127771e+00 8.452492666e+00
6.372745491e+02 1.171124318e+00 8.453447519e+00
6.392785571e+02 1.170136599e+00 8.454387390e+00
6.412825651e+02 1.169164368e+00 8.455312515e+00
6.432865731e+02 1.168207383e+00 8.456223125e+00
6.452905812e+02 1.167265404e+00 8.457119447e+00
6.472945892e+02 1.166338183e+00 8.458001718e+00
6.492985972e+02 1.165425528e+00 8.458870121e+00
6.513026052e+02 1.164527178e+00 8.459724906e+00
6.533066132e+02 1.163642914e+00 8.460566280e+00
6.553106212e+02 1.162772518e+00 8.461394454e+00
6.573146293e+02 1.161915774e+00 8.462209635e+00
6.593186373e+02 1.161072468e+00 8.463012023e+00
6.613226453e+02 1.160242388e+00 8.463801820e+00
6.633266533e+02 1.159425328e+00 8.464579222e+00
6.653306613e+02 1.158621083e+00 8.465344425e+00
6.673346693e+02 1.157829454e+00 8.466097619e+00
6.693386774e+02 1.157050242e+00 8.466838994e+00
6.713426854e+02 1.156283253e+00 8.467568734e+00
6.733466934e+02 1.155528296e+00 8.468287021e+00
6.753507014e+02 1.154785181e+00 8.468994036e+00
6.773547094e+02 1.154053724e+00 8.469689955e+00
6.793587174e+02 1.153333742e+00 8.470374952e+00
6.813627255e+02 1.152625055e+00 8.471049198e+00
6.833667335e+02 1.151927486e+00 8.471712862e+00
6.853707415e+02 1.151240860e+00 8.472366111e+00
6.873747495e+02 1.150565008e+00 8.473009106e+00
6.893787575e+02 1.149899759e+00 8.473642009e+00
6.913827655e+02 1.149244947e+00 8.474264979e+00
6.933867735e+02 1.148600408e+00 8.474878172e+00
6.953907816e+02 1.147965982e+00 8.475481741e+00
6.973947896e+02 1.147341508e+00 8.476075837e+00
6.993987976e+02 1.146726831e+00 8.476660610e+00
7.014028056e+02 1.146121798e+00 8.477236206e+00
7.034068136e+02 1.145526258e+00 8.477802768e+00
7.054108216e+02 1.144940064e+00 8.478360434e+00
7.074148297e+02 1.144363072e+00 8.478909344e+00
7.094188377e+02 1.143795133e+00 8.479449639e+00
7.114228457e+02 1.143236107e+00 8.479981453e+00
7.134268537e+02 1.142685852e+00 8.480504918e+00
7.154308617e+02 1.142144232e+00 8.481020167e+00
7.174348697e+02 1.141611113e+00 8.481527327e+00
7.194388778e+02 1.141086359e+00 8.482026525e+00
7.214428858e+02 1.140569841e+00 8.482517887e+00
7.234468938e+02 1.140061427e+00 8.483001535e+00
7.254509018e+02 1.139560993e+00 8.483477591e+00
7.274549098e+02 1.139068413e+00 8.483946173e+00
7.294589178e+02 1.138583520e+00 8.484407439e+00
7.314629259e+02 1.138106307e+00 8.484861397e+00
7.334669339e+02 1.137636568e+00 8.485308242e+00
7.354709419e+02 1.137174194e+00 8.485748079e+00
7.374749499e+02 1.136719073e+00 8.486181012e+00
7.394789579e+02 1.136271096e+00 8.486607148e+00
7.414829659e+02 1.135830151e+00 8.487026595e+00
7.434869739e+02 1.135396127e+00 8.487439464e+00
7.454909820e+02 1.134968915e+00 8.487845854e+00
7.474949900e+02 1.134548409e+00 8.488245863e+00
7.494989980e+02 1.134134503e+00 8.488639588e+00
7.515030060e+02 1.133727093e+00 8.489027129e+00
7.535070140e+02 1.133326078e+00 8.489408584e+00
7.555110220e+02 1.132931358e+00 8.489784052e+00
7.575150301e+02 1.132542834e+00 8.490153627e+00
7.595190381e+02 1.132160409e+00 8.490517400e+00
7.615230461e+02 1.131783955e+00 8.490875490e+00
7.635270541e+02 1.131413472e+00 8.491227899e+00
7.655310621e+02 1.131048765e+00 8.491574811e+00
7.675350701e+02 1.130689783e+00 8.491916278e+00
7.695390782e+02 1.130336443e+00 8.492252376e+00
7.715430862e+02 1.129988636e+00 8.492583210e+00
7.735470942e+02 1.129646321e+00 8.492908821e+00
7.755511022e+02 1.129309388e+00 8.493229309e+00
7.775551102e+02 1.128977737e+00 8.493544773e+00
7.795591182e+02 1.128651276e+00 8.493855299e+00
7.815631263e+02 1.128329939e+00 8.494160950e+00
7.835671343e+02 1.128013646e+00 8.494461801e+00
7.855711423e+02 1.127702320e+00 8.494757928e+00
7.875751503e+02 1.127395882e+00 8.495049406e+00
7.895791583e+02 1.127094255e+00 8.495336307e+00
7.915831663e+02 1.126797362e+00 8.495618704e+00
7.935871743e+02 1.126505132e+00 8.495896667e+00
7.955911824e+02 1.126217488e+00 8.496170265e+00
7.975951904e+02 1.125934361e+00 8.496439567e+00
7.995991984e+02 1.125655679e+00 8.496704640e+00
8.016032064e+02 1.125381372e+00 8.496965550e+00
8.036072144e+02 1.125111372e+00 8.497222361e+00
8.056112224e+02 1.124845613e+00 8.497475138e+00
8.076152305e+02 1.124584025e+00 8.497723946e+00
8.096192385e+02 1.124326542e+00 8.497968847e+00
8.116232465e+02 1.124073104e+00 8.498209902e+00
8.136272545e+02 1.123823645e+00 8.498447172e+00
8.156312625e+02 1.123578102e+00 8.498680718e+00
8.176352705e+02 1.123336414e+00 8.498910597e+00
8.196392786e+02 1.123098522e+00 8.499136867e+00
8.216432866e+02 1.122864365e+00 8.499359586e+00
8.236472946e+02 1.122633697e+00 8.499578983e+00
8.256513026e+02 1.122406976e+00 8.499794630e+00
8.276553106e+02 1.122183719e+00 8.500006978e+00
8.296593186e+02 1.121963925e+00 8.500216026e+00
8.316633267e+02 1.121747574e+00 8.500421804e+00
8.336673347e+02 1.121534619e+00 8.500624353e+00
8.356713427e+02 1.121325009e+00 8.500823721e+00
8.376753507e+02 1.121118689e+00 8.501019958e+00
8.396793587e+02 1.120915609e+00 8.501213112e+00
8.416833667e+02 1.120715714e+00 8.501403236e+00
8.436873747e+02 1.120518963e+00 8.501590370e+00
8.456913828e+02 1.120325303e+00 8.501774563e+00
8.476953908e+02 1.120134702e+00 8.501955847e+00
8.496993988e+02 1.119947100e+00 8.502134278e+00
8.517034068e+02 1.119762439e+00 8.502309911e+00
8.537074148e+02 1.119580666e+00 8.502482797e+00
8.557114228e+02 1.119401745e+00 8.502652971e+00
8.577154309e+02 1.119225635e+00 8.502820471e+00
8.597194389e+02 1.119052290e+00 8.502985341e+00
8.617234469e+02 1.118881665e+00 8.503147624e+00
8.637274549e+02 1.118713720e+00 8.503307357e+00
8.657314629e+02 1.118548414e+00 8.503464581e+00
8.677354709e+02 1.118385703e+00 8.503619336e+00
8.697394790e+02 1.118225550e+00 8.503771657e+00
8.717434870e+02 1.118067905e+00 8.503921593e+00
8.737474950e+02 1.117912739e+00 8.504069170e+00
8.757515030e+02 1.117760009e+00 8.504214429e+00
8.777555110e+02 1.117609677e+00 8.504357408e+00
8.797595190e+02 1.117461705e+00 8.504498141e+00
8.817635271e+02 1.117316055e+00 8.504636664e+00
8.837675351e+02 1.117172692e+00 8.504773011e+00
8.857715431e+02 1.117031581e+00 8.504907217e+00
8.877755511e+02 1.116892686e+00 8.505039313e+00
8.897795591e+02 1.116755973e+00 8.505169334e+00
8.917835671e+02 1.116621408e+00 8.505297322e+00
8.937875752e+02 1.116488956e+00 8.505423303e+00
8.957915832e+02 1.116358584e+00 8.505547300e+00
8.977955912e+02 1.116230258e+00 8.505669345e+00
8.997995992e+02 1.116103949e+00 8.505789476e+00
9.018036072e+02 1.115979623e+00 8.505907722e+00
9.038076152e+02 1.115857249e+00 8.506024111e+00
9.058116232e+02 1.115736797e+00 8.506138669e+00
9.078156313e+02 1.115618236e+00 8.506251428e+00
9.098196393e+02 1.115501536e+00 8.506362419e+00
9.118236473e+02 1.115386671e+00 8.506471664e+00
9.138276553e+02 1.115273606e+00 8.506579197e+00
9.158316633e+02 1.115162316e+00 8.506685042e+00
9.178356713e+02 1.115052774e+00 8.506789224e+00
9.198396794e+02 1.114944957e+00 8.506891765e+00
9.218436874e+02 1.114838841e+00 8.506992688e+00
9.238476954e+02 1.114734394e+00 8.507092024e+00
9.258517034e+02 1.114631586e+00 8.507189801e+00
9.278557114e+02 1.114530387e+00 8.507286049e+00
9.298597194e+02 1.114430773e+00 8.507380787e+00
9.318637275e+02 1.114332725e+00 8.507474037e+00
9.338677355e+02 1.114236218e+00 8.507565821e+00
9.358717435e+02 1.114141225e+00 8.507656164e+00
9.378757515e+02 1.114047723e+00 8.507745090e+00
9.398797595e+02 1.113955690e+00 8.507832618e+00
9.418837675e+02 1.113865103e+00 8.507918771e+00
9.438877756e+02 1.113775939e+00 8.508003570e+00
9.458917836e+02 1.113688174e+00 8.508087038e+00
9.478957916e+02 1.113601787e+00 8.508169196e+00
9.498997996e+02 1.113516758e+00 8.508250062e+00
9.519038076e+02 1.113433065e+00 8.508329658e+00
9.539078156e+02 1.113350686e+00 8.508408004e+00
9.559118236e+02 1.113269599e+00 8.508485121e+00
9.579158317e+02 1.113189786e+00 8.508561027e+00
9.599198397e+02 1.113111227e+00 8.508635740e+00
9.619238477e+02 1.113033902e+00 8.508709281e+00
9.639278557e+02 1.112957790e+00 8.508781668e+00
9.659318637e+02 1.112882874e+00 8.508852919e+00
9.679358717e+02 1.112809136e+00 8.508923051e+00
9.699398798e+02 1.112736555e+00 8.508992082e+00
9.719438878e+02 1.112665114e+00 8.509060030e+00
9.739478958e+02 1.112594795e+00 8.509126911e+00
9.759519038e+02 1.112525581e+00 8.509192741e+00
9.779559118e+02 1.112457453e+00 8.509257536e+00
9.799599198e+02 1.112390320e+00 8.509321384e+00
9.819639279e+02 1.112324369e+00 8.509384109e+00
9.839679359e+02 1.112259421e+00 8.509445877e+00
9.859719439e+02 1.112195476e+00 8.509506690e+00
9.879759519e+02 1.112132530e+00 8.509566550e+00
9.899799599e+02 1.112070572e+00 8.509625470e+00
9.919839679e+02 1.112009589e+00 8.509683465e+00
9.939879760e+02 1.111949564e+00 8.509740550e+00
9.959919840e+02 1.111890485e+00 8.509796736e+00
9.979959920e+02 1.111832334e+00 8.509852040e+00
1.000000000e+03 1.111775093e+00 8.509906478e+00
