time            Cj              Ck             
6.204408818e+02 4.548374057e+01 4.990847210e+01
6.222444890e+02 4.549161110e+01 4.991734433e+01
6.240480962e+02 4.549944001e+01 4.992616822e+01
6.258517034e+02 4.550722767e+01 4.993494418e+01
6.276553106e+02 4.551497442e+01 4.994367262e+01
6.294589178e+02 4.552268062e+01 4.995235398e+01
6.312625251e+02 4.553034661e+01 4.996098865e+01
6.330661323e+02 4.553797273e+01 4.996957703e+01
6.348697395e+02 4.554555931e+01 4.997811953e+01
6.366733467e+02 4.555310669e+01 4.998661654e+01
6.384769539e+02 4.556061520e+01 4.999506845e+01
6.402805611e+02 4.556808516e+01 5.000347565e+01
6.420841683e+02 4.557551690e+01 5.001183851e+01
6.438877756e+02 4.558291072e+01 5.002015741e+01
6.456913828e+02 4.559026695e+01 5.002843273e+01
6.474949900e+02 4.559758589e+01 5.003666483e+01
6.492985972e+02 4.560486784e+01 5.004485406e+01
6.511022044e+02 4.561211312e+01 5.005300080e+01
6.529058116e+02 4.561932203e+01 5.006110540e+01
6.547094188e+02 4.562649485e+01 5.006916821e+01
6.565130261e+02 4.563363189e+01 5.007718957e+01
6.583166333e+02 4.564073343e+01 5.008516983e+01
6.601202405e+02 4.564779975e+01 5.009310933e+01
6.619238477e+02 4.565483115e+01 5.010100840e+01
6.637274549e+02 4.566182791e+01 5.010886738e+01
6.655310621e+02 4.566879029e+01 5.011668659e+01
6.673346693e+02 4.567571858e+01 5.012446635e+01
6.691382766e+02 4.568261303e+01 5.013220698e+01
6.709418838e+02 4.568947393e+01 5.013990880e+01
6.727454910e+02 4.569630153e+01 5.014757212e+01
6.745490982e+02 4.570309610e+01 5.015519726e+01
6.763527054e+02 4.570985790e+01 5.016278451e+01
6.781563126e+02 4.571658718e+01 5.017033420e+01
6.799599198e+02 4.572328420e+01 5.017784660e+01
6.817635271e+02 4.572994921e+01 5.018532202e+01
6.835671343e+02 4.573658246e+01 5.019276075e+01
6.853707415e+02 4.574318419e+01 5.020016309e+01
6.871743487e+02 4.574975464e+01 5.020752931e+01
6.889779559e+02 4.575629407e+01 5.021485971e+01
6.907815631e+02 4.576280269e+01 5.022215456e+01
6.925851703e+02 4.576928075e+01 5.022941413e+01
6.943887776e+02 4.577572849e+01 5.023663872e+01
6.961923848e+02 4.578214613e+01 5.024382858e+01
6.979959920e+02 4.578853391e+01 5.025098399e+01
6.997995992e+02 4.579489204e+01 5.025810521e+01
7.016032064e+02 4.580122075e+01 5.026519250e+01
