time            Ak              Br              Cj              sAk             sBr             sCj            
3.174348697e+03 6.814153264e+00 4.041770348e+00 6.113692969e+00 3.091833531e+00 3.210713631e+00 3.809924163e+00
3.188777555e+03 6.937875222e+00 4.077227442e+00 5.977290306e+00 3.156508430e+00 3.187652854e+00 3.840615678e+00
3.203206413e+03 7.054317251e+00 4.120329179e+00 5.840979069e+00 3.225369992e+00 3.167802144e+00 3.864104493e+00
3.217635271e+03 7.162682878e+00 4.171012298e+00 5.705590800e+00 3.297861820e+00 3.151806512e+00 3.880295851e+00
3.232064128e+03 7.262232736e+00 4.229201101e+00 5.571905317e+00 3.373336506e+00 3.140256479e+00 3.889243107e+00
3.246492986e+03 7.352293264e+00 4.294805081e+00 5.440646433e+00 3.451058906e+00 3.133683281e+00 3.891149027e+00
3.260921844e+03 7.432264508e+00 4.367716299e+00 5.312478916e+00 3.530212387e+00 3.132554861e+00 3.886362896e+00
3.275350701e+03 7.501626853e+00 4.447806542e+00 5.188006821e+00 3.609908436e+00 3.137272460e+00 3.875373590e+00
3.289779559e+03 7.559946468e+00 4.534924320e+00 5.067773116e+00 3.689200332e+00 3.148167676e+00 3.858797607e+00
3.304208417e+03 7.606879660e+00 4.628891836e+00 4.952260329e+00 3.767099738e+00 3.165499155e+00 3.837364985e+00
3.318637275e+03 7.642175848e+00 4.729501934e+00 4.841892253e+00 3.842597265e+00 3.189449236e+00 3.811900978e+00
3.333066132e+03 7.665679356e+00 4.836515173e+00 4.737036430e+00 3.914685545e+00 3.220119962e+00 3.783306380e+00
3.347494990e+03 7.677329936e+00 4.949657090e+00 4.638007327e+00 3.982384625e+00 3.257528584e+00 3.752536293e+00
3.361923848e+03 7.677162096e+00 5.068615743e+00 4.545070036e+00 4.044768646e+00 3.301602529e+00 3.720578593e+00
3.376352705e+03 7.665303257e+00 5.193039633e+00 4.458444344e+00 4.100992754e+00 3.352173859e+00 3.688433011e+00
3.390781563e+03 7.641970886e+00 5.322536097e+00 4.378309007e+00 4.150319348e+00 3.408974057e+00 3.657090868e+00
3.405210421e+03 7.607468564e+00 5.456670232e+00 4.304806155e+00 4.192142115e+00 3.471628931e+00 3.627517152e+00
3.419639279e+03 7.562181154e+00 5.594964452e+00 4.238045649e+00 4.226006958e+00 3.539654417e+00 3.600634759e+00
3.434068136e+03 7.506569135e+00 5.736898717e+00 4.178109349e+00 4.251628928e+00 3.612454355e+00 3.577310708e+00
3.448496994e+03 7.441162186e+00 5.881911486e+00 4.125055161e+00 4.268904068e+00 3.689320323e+00 3.558345034e+00
3.462925852e+03 7.366552112e+00 6.029401427e+00 4.078920846e+00 4.277915573e+00 3.769434539e+00 3.544462029e+00
3.477354709e+03 7.283385246e+00 6.178729886e+00 4.039727488e+00 4.278934063e+00 3.851876532e+00 3.536303150e+00
3.491783567e+03 7.192354435e+00 6.329224110e+00 4.007482620e+00 4.272411734e+00 3.935633745e+00 3.534421700e+00
3.506212425e+03 7.094190701e+00 6.480181196e+00 3.982182964e+00 4.258970722e+00 4.019616880e+00 3.539278374e+00
3.520641283e+03 6.989654748e+00 6.630872711e+00 3.963816770e+00 4.239386305e+00 4.102679622e+00 3.551237307e+00
3.535070140e+03 6.879528420e+00 6.780549922e+00 3.952365745e+00 4.214565481e+00 4.183642750e+00 3.570562543e+00
3.549498998e+03 6.764606255e+00 6.928449552e+00 3.947806573e+00 4.185522244e+00 4.261321946e+00 3.597414189e+00
3.563927856e+03 6.645687268e+00 7.073799976e+00 3.950112028e+00 4.153350636e+00 4.334558588e+00 3.631844161e+00
3.578356713e+03 6.523567081e+00 7.215827751e+00 3.959251688e+00 4.119196718e+00 4.402252377e+00 3.673791630e+00
3.592785571e+03 6.399030534e+00 7.353764369e+00 3.975192265e+00 4.084230805e+00 4.463394418e+00 3.723078126e+00
3.607214429e+03 6.272844873e+00 7.486853146e+00 3.997897565e+00 4.049620950e+00 4.517099367e+00 3.779402688e+00
3.621643287e+03 6.145753625e+00 7.614356082e+00 4.027328095e+00 4.016508579e+00 4.562634789e+00 3.842337891e+00
3.636072144e+03 6.018471166e+00 7.735560715e+00 4.063440336e+00 3.985986986e+00 4.599447272e+00 3.911326296e+00
3.650501002e+03 5.891678184e+00 7.849786638e+00 4.106185716e+00 3.959083096e+00 4.627182324e+00 3.985679698e+00
3.664929860e+03 5.766017862e+00 7.956391884e+00 4.155509287e+00 3.936742305e+00 4.645698760e+00 4.064580526e+00
3.679358717e+03 5.642092921e+00 8.054778921e+00 4.211348130e+00 3.919816410e+00 4.655075623e+00 4.147087172e+00
3.693787575e+03 5.520463578e+00 8.144400061e+00 4.273629565e+00 3.909054673e+00 4.655611464e+00 4.232143390e+00
3.708216433e+03 5.401646182e+00 8.224762536e+00 4.342269138e+00 3.905096705e+00 4.647816537e+00 4.318592522e+00
3.722645291e+03 5.286112673e+00 8.295432925e+00 4.417168449e+00 3.908467209e+00 4.632397624e+00 4.405196935e+00
3.737074148e+03 5.174290719e+00 8.356040976e+00 4.498212863e+00 3.919571801e+00 4.610236624e+00 4.490662492e+00
3.751503006e+03 5.066564460e+00 8.406282811e+00 4.585269133e+00 3.938693303e+00 4.582364050e+00 4.573667720e+00
3.765931864e+03 4.963275820e+00 8.445923430e+00 4.678183004e+00 3.965988227e+00 4.549928642e+00 4.652896930e+00
3.780360721e+03 4.864726264e+00 8.474798539e+00 4.776776823e+00 4.001483139e+00 4.514164685e+00 4.727076198e+00
3.794789579e+03 4.771178946e+00 8.492815667e+00 4.880847233e+00 4.045070867e+00 4.476358563e+00 4.795010723e+00
3.809218437e+03 4.682861145e+00 8.499954578e+00 4.990162995e+00 4.096506723e+00 4.437815984e+00 4.855622009e+00
3.823647295e+03 4.599966923e+00 8.496266964e+00 5.104463006e+00 4.155405080e+00 4.399831131e+00 4.907983158e+00
3.838076152e+03 4.522659926e+00 8.481875433e+00 5.223454579e+00 4.221236946e+00 4.363658869e+00 4.951350247e+00
3.852505010e+03 4.451076241e+00 8.456971800e+00 5.346812037e+00 4.293329141e+00 4.330490542e+00 4.985188661e+00
3.866933868e+03 4.385327264e+00 8.421814747e+00 5.474175688e+00 4.370866095e+00 4.301433781e+00 5.009192323e+00
3.881362725e+03 4.325502518e+00 8.376726796e+00 5.605151228e+00 4.452894757e+00 4.277496247e+00 5.023295715e+00
3.895791583e+03 4.271672371e+00 8.322090682e+00 5.739309636e+00 4.538333874e+00 4.259573204e+00 5.027677042e+00
3.910220441e+03 4.223890604e+00 8.258345167e+00 5.876187588e+00 4.625987879e+00 4.248438243e+00 5.022753162e+00
3.924649299e+03 4.182196811e+00 8.185980323e+00 6.015288435e+00 4.714566080e+00 4.244736666e+00 5.009166095e+00
3.939078156e+03 4.146618585e+00 8.105532358e+00 6.156083752e+00 4.802707074e+00 4.248980753e+00 4.987762129e+00
3.953507014e+03 4.117173484e+00 8.017578047e+00 6.298015474e+00 4.889008219e+00 4.261546295e+00 4.959564544e+00
3.967935872e+03 4.093870752e+00 7.922728840e+00 6.440498607e+00 4.972059455e+00 4.282669813e+00 4.925741452e+00
3.982364729e+03 4.076712782e+00 7.821624740e+00 6.582924498e+00 5.050480413e+00 4.312446047e+00 4.887570439e+00
3.996793587e+03 4.065696330e+00 7.714928025e+00 6.724664618e+00 5.122959455e+00 4.350825520e+00 4.846401706e+00
4.011222445e+03 4.060813452e+00 7.603316914e+00 6.865074835e+00 5.188293036e+00 4.397612157e+00 4.803621372e+00
4.025651303e+03 4.062052184e+00 7.487479270e+00 7.003500085e+00 5.245423418e+00 4.452461237e+00 4.760616596e+00
4.040080160e+03 4.069396964e+00 7.368106443e+00 7.139279388e+00 5.293473120e+00 4.514878062e+00 4.718743585e+00
4.054509018e+03 4.082828797e+00 7.245887320e+00 7.271751141e+00 5.331774143e+00 4.584218036e+00 4.679299551e+00
4.068937876e+03 4.102325169e+00 7.121502703e+00 7.400258586e+00 5.359890687e+00 4.659688828e+00 4.643499022e+00
4.083366733e+03 4.127859728e+00 6.995620051e+00 7.524155376e+00 5.377634064e+00 4.740355463e+00 4.612454713e+00
4.097795591e+03 4.159401739e+00 6.868888692e+00 7.642811157e+00 5.385068981e+00 4.825149126e+00 4.587162835e+00
4.112224449e+03 4.196915319e+00 6.741935540e+00 7.755617079e+00 5.382511033e+00 4.912880323e+00 4.568492317e+00
4.126653307e+03 4.240358481e+00 6.615361349e+00 7.861991156e+00 5.370515589e+00 5.002256826e+00 4.557177328e+00
4.141082164e+03 4.289681998e+00 6.489737569e+00 7.961383392e+00 5.349858538e+00 5.091906704e+00 4.553812454e+00
4.155511022e+03 4.344828099e+00 6.365603778e+00 8.053280625e+00 5.321510226e+00 5.180406169e+00 4.558849670e+00
4.169939880e+03 4.405729037e+00 6.243465714e+00 8.137211016e+00 5.286603893e+00 5.266311729e+00 4.572596530e+00
4.184368737e+03 4.472305538e+00 6.123793890e+00 8.212748125e+00 5.246400169e+00 5.348195870e+00 4.595215010e+00
4.198797595e+03 4.544465169e+00 6.007022772e+00 8.279514546e+00 5.202249608e+00 5.424684858e+00 4.626720623e+00
4.213226453e+03 4.622100647e+00 5.893550465e+00 8.337185062e+00 5.155554812e+00 5.494497310e+00 4.666981696e+00
4.227655311e+03 4.705088135e+00 5.783738902e+00 8.385489273e+00 5.107733880e+00 5.556481776e+00 4.715718840e+00
4.242084168e+03 4.793285543e+00 5.677914443e+00 8.424213709e+00 5.060186457e+00 5.609651692e+00 4.772504891e+00
4.256513026e+03 4.886530886e+00 5.576368881e+00 8.453203370e+00 5.014263539e+00 5.653215902e+00 4.836765801e+00
4.270941884e+03 4.984640737e+00 5.479360749e+00 8.472362712e+00 4.971241762e+00 5.686603168e+00 4.907783094e+00
4.285370741e+03 5.087408808e+00 5.387116899e+00 8.481656091e+00 4.932302154e+00 5.709479904e+00 4.984698477e+00
4.299799599e+03 5.194604706e+00 5.299834289e+00 8.481107612e+00 4.898513759e+00 5.721759802e+00 5.066521312e+00
4.314228457e+03 5.305972900e+00 5.217681925e+00 8.470800436e+00 4.870821503e+00 5.723605173e+00 5.152139706e+00
4.328657315e+03 5.421231944e+00 5.140802910e+00 8.450875528e+00 4.850038005e+00 5.715419729e+00 5.240335530e+00
4.343086172e+03 5.540073986e+00 5.069316536e+00 8.421529881e+00 4.836838297e+00 5.697833987e+00 5.329803700e+00
4.357515030e+03 5.662164602e+00 5.003320398e+00 8.383014210e+00 4.831757243e+00 5.671682776e+00 5.419175902e+00
4.371943888e+03 5.787142969e+00 4.942892469e+00 8.335630180e+00 4.835188312e+00 5.637978109e+00 5.507048006e+00
4.386372745e+03 5.914622422e+00 4.888093120e+00 8.279727153e+00 4.847383749e+00 5.597876269e+00 5.592011280e+00
4.400801603e+03 6.044191388e+00 4.838967043e+00 8.215698541e+00 4.868455055e+00 5.552643374e+00 5.672685689e+00
4.415230461e+03 6.175414714e+00 4.795545056e+00 8.143977771e+00 4.898373904e+00 5.503618901e+00 5.747754772e+00
4.429659319e+03 6.307835385e+00 4.757845783e+00 8.065033939e+00 4.936973122e+00 5.452180109e+00 5.816000307e+00
4.444088176e+03 6.440976629e+00 4.725877171e+00 7.979367191e+00 4.983947877e+00 5.399708043e+00 5.876335569e+00
4.458517034e+03 6.574344384e+00 4.699637850e+00 7.887503903e+00 5.038857262e+00 5.347556506e+00 5.927835649e+00
4.472945892e+03 6.707430104e+00 4.679118321e+00 7.789991720e+00 5.101126855e+00 5.297024733e+00 5.969763308e+00
4.487374749e+03 6.839713876e+00 4.664301970e+00 7.687394526e+00 5.170051995e+00 5.249335082e+00 6.001589404e+00
4.501803607e+03 6.970667780e+00 4.655165905e+00 7.580287418e+00 5.244803899e+00 5.205613588e+00 6.023006883e+00
4.516232465e+03 7.099759485e+00 4.651681626e+00 7.469251731e+00 5.324436885e+00 5.166877088e+00 6.033937569e+00
4.530661323e+03 7.226455994e+00 4.653815500e+00 7.354870220e+00 5.407899185e+00 5.134022310e+00 6.034532319e+00
4.545090180e+03 7.350227509e+00 4.661529096e+00 7.237722425e+00 5.494046739e+00 5.107819963e+00 6.025163072e+00
4.559519038e+03 7.470551326e+00 4.674779337e+00 7.118380309e+00 5.581660122e+00 5.088911011e+00 6.006409034e+00
4.573947896e+03 7.586915800e+00 4.693518513e+00 6.997404135e+00 5.669465287e+00 5.077805442e+00 5.979036239e+00
4.588376754e+03 7.698824130e+00 4.717694141e+00 6.875338828e+00 5.756156734e+00 5.074882635e+00 5.943972883e+00
4.602805611e+03 7.805798122e+00 4.747248701e+00 6.752710608e+00 5.840423692e+00 5.080392742e+00 5.902280650e+00
4.617234469e+03 7.907381776e+00 4.782119242e+00 6.630024084e+00 5.920978186e+00 5.094458668e+00 5.855123692e+00
4.631663327e+03 8.003144637e+00 4.822236889e+00 6.507759789e+00 5.996583910e+00 5.117078350e+00 5.803736837e+00
4.646092184e+03 8.092684928e+00 4.867526248e+00 6.386372137e+00 6.066085324e+00 5.148127107e+00 5.749393897e+00
4.660521042e+03 8.175632397e+00 4.917904742e+00 6.266287822e+00 6.128435351e+00 5.187360073e+00 5.693377687e+00
4.674949900e+03 8.251650849e+00 4.973281875e+00 6.147904656e+00 6.182721060e+00 5.234414800e+00 5.636952329e+00
4.689378758e+03 8.320440359e+00 5.033558455e+00 6.031590808e+00 6.228185980e+00 5.288814252e+00 5.581338762e+00
4.703807615e+03 8.381739136e+00 5.098625787e+00 5.917684436e+00 6.264248273e+00 5.349970494e+00 5.527693896e+00
4.718236473e+03 8.435325036e+00 5.168364853e+00 5.806493678e+00 6.290513956e+00 5.417189420e+00 5.477093646e+00
4.732665331e+03 8.481016702e+00 5.242645508e+00 5.698296963e+00 6.306784747e+00 5.489676933e+00 5.430519741e+00
4.747094188e+03 8.518674358e+00 5.321325690e+00 5.593343621e+00 6.313060200e+00 5.566546865e+00 5.388850244e+00
4.761523046e+03 8.548200225e+00 5.404250689e+00 5.491854731e+00 6.309534195e+00 5.646830976e+00 5.352853266e+00
4.775951904e+03 8.569538600e+00 5.491252471e+00 5.394024191e+00 6.296586004e+00 5.729491196e+00 5.323183498e+00
4.790380762e+03 8.582675575e+00 5.582149091e+00 5.300019955e+00 6.274766449e+00 5.813434179e+00 5.300380997e+00
4.804809619e+03 8.587638438e+00 5.676744205e+00 5.209985409e+00 6.244779785e+00 5.897528117e+00 5.284871710e+00
4.819238477e+03 8.584494745e+00 5.774826701e+00 5.124040845e+00 6.207462251e+00 5.980621532e+00 5.276969219e+00
4.833667335e+03 8.573351099e+00 5.876170457e+00 5.042285000e+00 6.163758110e+00 6.061563723e+00 5.276877291e+00
4.848096192e+03 8.554351642e+00 5.980534255e+00 4.964796629e+00 6.114694228e+00 6.139226344e+00 5.284692877e+00
4.862525050e+03 8.527676279e+00 6.087661849e+00 4.891636093e+00 6.061354225e+00 6.212525450e+00 5.300409287e+00
4.876953908e+03 8.493538688e+00 6.197282195e+00 4.822846922e+00 6.004853104e+00 6.280443251e+00 5.323919416e+00
4.891382766e+03 8.452184076e+00 6.309109860e+00 4.758457339e+00 5.946312959e+00 6.342049225e+00 5.355018926e+00
4.905811623e+03 8.403886775e+00 6.422845610e+00 4.698481736e+00 5.886840944e+00 6.396519101e+00 5.393409494e+00
4.920240481e+03 8.348947659e+00 6.538177169e+00 4.642922066e+00 5.827509460e+00 6.443151854e+00 5.438702152e+00
4.934669339e+03 8.287691431e+00 6.654780160e+00 4.591769161e+00 5.769339314e+00 6.481383533e+00 5.490420951e+00
4.949098196e+03 8.220463800e+00 6.772319203e+00 4.545003954e+00 5.713285716e+00 6.510797830e+00 5.548007117e+00
4.963527054e+03 8.147628579e+00 6.890449186e+00 4.502598595e+00 5.660227440e+00 6.531132660e+00 5.610823976e+00
4.977955912e+03 8.069564745e+00 7.008816674e+00 4.464517468e+00 5.610958690e+00 6.542283007e+00 5.678162790e+00
4.992384770e+03 7.986663465e+00 7.127061447e+00 4.430718096e+00 5.566183682e+00 6.544299672e+00 5.749249756e+00
5.006813627e+03 7.899325153e+00 7.244818168e+00 4.401151941e+00 5.526513556e+00 6.537384116e+00 5.823254302e+00
5.021242485e+03 7.807956558e+00 7.361718124e+00 4.375765089e+00 5.492465121e+00 6.521879940e+00 5.899298680e+00
5.035671343e+03 7.712967928e+00 7.477391058e+00 4.354498830e+00 5.464461309e+00 6.498260971e+00 5.976468994e+00
5.050100200e+03 7.614770272e+00 7.591467047e+00 4.337290138e+00 5.442832718e+00 6.467116813e+00 6.053827427e+00
5.064529058e+03 7.513772739e+00 7.703578401e+00 4.324072042e+00 5.427820035e+00 6.429136317e+00 6.130425605e+00
5.078957916e+03 7.410380152e+00 7.813361579e+00 4.314773904e+00 5.419577034e+00 6.385089547e+00 6.205318815e+00
5.093386774e+03 7.304990692e+00 7.920459080e+00 4.309321607e+00 5.418173838e+00 6.335808952e+00 6.277580709e+00
5.107815631e+03 7.197993781e+00 8.024521291e+00 4.307637650e+00 5.423600342e+00 6.282170336e+00 6.346318238e+00
5.122244489e+03 7.089768144e+00 8.125208282e+00 4.309641170e+00 5.435769611e+00 6.225074240e+00 6.410686276e+00
5.136673347e+03 6.980680081e+00 8.222191520e+00 4.315247884e+00 5.454521241e+00 6.165428169e+00 6.469901599e+00
5.151102204e+03 6.871081954e+00 8.315155477e+00 4.324369956e+00 5.479624633e+00 6.104130212e+00 6.523255750e+00
5.165531062e+03 6.761310878e+00 8.403799135e+00 4.336915816e+00 5.510782251e+00 6.042054224e+00 6.570126497e+00
5.179959920e+03 6.651687637e+00 8.487837365e+00 4.352789910e+00 5.547632908e+00 5.980036982e+00 6.609987382e+00
5.194388778e+03 6.542515803e+00 8.567002166e+00 4.371892403e+00 5.589755176e+00 5.918867288e+00 6.642415269e+00
5.208817635e+03 6.434081063e+00 8.641043764e+00 4.394118844e+00 5.636671060e+00 5.859277125e+00 6.667095582e+00
5.223246493e+03 6.326650743e+00 8.709731559e+00 4.419359786e+00 5.687850004e+00 5.801934854e+00 6.683825061e+00
5.237675351e+03 6.220473510e+00 8.772854930e+00 4.447500385e+00 5.742713341e+00 5.747440198e+00 6.692512216e+00
5.252104208e+03 6.115779263e+00 8.830223868e+00 4.478419970e+00 5.800639316e+00 5.696321007e+00 6.693175212e+00
5.266533066e+03 6.012779166e+00 8.881669478e+00 4.511991599e+00 5.860968662e+00 5.649031440e+00 6.685937584e+00
5.280961924e+03 5.911665836e+00 8.927044318e+00 4.548081608e+00 5.923010797e+00 5.605951463e+00 6.671021815e+00
5.295390782e+03 5.812613658e+00 8.966222596e+00 4.586549158e+00 5.986050673e+00 5.567387307e+00 6.648741052e+00
5.309819639e+03 5.715779210e+00 8.999100232e+00 4.627245784e+00 6.049356112e+00 5.533572732e+00 6.619489288e+00
5.324248497e+03 5.621301790e+00 9.025594785e+00 4.670014966e+00 6.112185643e+00 5.504670883e+00 6.583730258e+00
5.338677355e+03 5.529304018e+00 9.045645259e+00 4.714691709e+00 6.173796663e+00 5.480776462e+00 6.541985502e+00
5.353106212e+03 5.439892511e+00 9.059211795e+00 4.761102168e+00 6.233453786e+00 5.461918156e+00 6.494821812e+00
5.367535070e+03 5.353158603e+00 9.066275258e+00 4.809063293e+00 6.290437147e+00 5.448061122e+00 6.442838506e+00
5.381963928e+03 5.269179104e+00 9.066836738e+00 4.858382533e+00 6.344050558e+00 5.439109438e+00 6.386654755e+00
5.396392786e+03 5.188017089e+00 9.060916963e+00 4.908857586e+00 6.393629191e+00 5.434908487e+00 6.326897266e+00
5.410821643e+03 5.109722696e+00 9.048555643e+00 4.960276218e+00 6.438546796e+00 5.435247139e+00 6.264188546e+00
5.425250501e+03 5.034333928e+00 9.029810761e+00 5.012416164e+00 6.478221754e+00 5.439859845e+00 6.199136159e+00
5.439679359e+03 4.961877445e+00 9.004757830e+00 5.065045092e+00 6.512122567e+00 5.448428498e+00 6.132322707e+00
5.454108216e+03 4.892369345e+00 8.973489110e+00 5.117920674e+00 6.539771993e+00 5.460584204e+00 6.064296901e+00
5.468537074e+03 4.825815920e+00 8.936112815e+00 5.170790775e+00 6.560749937e+00 5.475908891e+00 5.995565839e+00
5.482965932e+03 4.762214384e+00 8.892752319e+00 5.223393738e+00 6.574695142e+00 5.493936898e+00 5.926588286e+00
5.497394790e+03 4.701553569e+00 8.843545375e+00 5.275458829e+00 6.581305428e+00 5.514156502e+00 5.857769090e+00
5.511823647e+03 4.643814582e+00 8.788643358e+00 5.326706809e+00 6.580336640e+00 5.536011493e+00 5.789454604e+00
5.526252505e+03 4.588971420e+00 8.728210549e+00 5.376850683e+00 6.571600403e+00 5.558902863e+00 5.721929094e+00
5.540681363e+03 4.536991540e+00 8.662423475e+00 5.425596634e+00 6.554960646e+00 5.582190633e+00 5.655411995e+00
5.555110220e+03 4.487836394e+00 8.591470296e+00 5.472645143e+00 6.530329253e+00 5.605195970e+00 5.590055950e+00
5.569539078e+03 4.441461906e+00 8.515550271e+00 5.517692341e+00 6.497660953e+00 5.627203700e+00 5.525945633e+00
5.583967936e+03 4.397818907e+00 8.434873295e+00 5.560431595e+00 6.456947821e+00 5.647465335e+00 5.463097213e+00
5.598396794e+03 4.356853535e+00 8.349659492e+00 5.600555333e+00 6.408213687e+00 5.665202797e+00 5.401458480e+00
5.612825651e+03 4.318507573e+00 8.260138902e+00 5.637757172e+00 6.351509061e+00 5.679613278e+00 5.340909781e+00
5.627254509e+03 4.282718764e+00 8.166551204e+00 5.671734296e+00 6.286906848e+00 5.689875271e+00 5.281265647e+00
5.641683367e+03 4.249421074e+00 8.069145485e+00 5.702190139e+00 6.214499600e+00 5.695156496e+00 5.222277474e+00
5.656112224e+03 4.218544929e+00 7.968180040e+00 5.728837354e+00 6.134398924e+00 5.694624072e+00 5.163637384e+00
5.670541082e+03 4.190017411e+00 7.863922155e+00 5.751401072e+00 6.046737580e+00 5.687457693e+00 5.104983662e+00
5.684969940e+03 4.163762438e+00 7.756647853e+00 5.769622407e+00 5.951674907e+00 5.672866279e+00 5.045908038e+00
5.699398798e+03 4.139700909e+00 7.646641562e+00 5.783262202e+00 5.849405906e+00 5.650108875e+00 4.985965375e+00
5.713827655e+03 4.117750851e+00 7.534195656e+00 5.792104921e+00 5.740173995e+00 5.618519963e+00 4.924686029e+00
5.728256513e+03 4.097827538e+00 7.419609842e+00 5.795962656e+00 5.624287031e+00 5.577539354e+00 4.861591347e+00
5.742685371e+03 4.079843624e+00 7.303190330e+00 5.794679108e+00 5.502135594e+00 5.526745991e+00 4.796212483e+00
5.757114228e+03 4.063709274e+00 7.185248767e+00 5.788133470e+00 5.374211383e+00 5.465893836e+00 4.728112286e+00
5.771543086e+03 4.049332308e+00 7.066100899e+00 5.776244025e+00 5.241123436e+00 5.394947663e+00 4.656910010e+00
5.785971944e+03 4.036618368e+00 6.946064943e+00 5.758971350e+00 5.103608450e+00 5.314113824e+00 4.582307132e+00
5.800400802e+03 4.025471112e+00 6.825459666e+00 5.736320907e+00 4.962532267e+00 5.223862769e+00 4.504113451e+00
5.814829659e+03 4.015792441e+00 6.704602202e+00 5.708344912e+00 4.818879434e+00 5.124936231e+00 4.422269877e+00
5.829258517e+03 4.007482761e+00 6.583805615e+00 5.675143277e+00 4.673729316e+00 5.018336257e+00 4.336866053e+00
5.843687375e+03 4.000441298e+00 6.463376287e+00 5.636863501e+00 4.528219524e+00 4.905292625e+00 4.248149337e+00
5.858116232e+03 3.994566438e+00 6.343611191e+00 5.593699424e+00 4.383499352e+00 4.787209331e+00 4.156522805e+00
5.872545090e+03 3.989756125e+00 6.224795129e+00 5.545888771e+00 4.240678346e+00 4.665594278e+00 4.062530964e+00
5.886973948e+03 3.985908288e+00 6.107198049e+00 5.493709500e+00 4.100776197e+00 4.541979371e+00 3.966833304e+00
5.901402806e+03 3.982921304e+00 5.991072518e+00 5.437475033e+00 3.964680117e+00 4.417840410e+00 3.870167842e+00
5.915831663e+03 3.980694478e+00 5.876651461e+00 5.377528485e+00 3.833114550e+00 4.294526244e+00 3.773308346e+00
5.930260521e+03 3.979128548e+00 5.764146240e+00 5.314236126e+00 3.706625714e+00 4.173204710e+00 3.677020110e+00
5.944689379e+03 3.978126174e+00 5.653745161e+00 5.247980293e+00 3.585581064e+00 4.054829755e+00 3.582019231e+00
5.959118236e+03 3.977592431e+00 5.545612440e+00 5.179152052e+00 3.470181405e+00 3.940130172e+00 3.488939572e+00
5.973547094e+03 3.977435264e+00 5.439887662e+00 5.108143916e+00 3.360482127e+00 3.829617231e+00 3.398310109e+00
5.987975952e+03 3.977565913e+00 5.336685743e+00 5.035342893e+00 3.256419585e+00 3.723606467e+00 3.310543562e+00
6.002404810e+03 3.977899283e+00 5.236097363e+00 4.961124142e+00 3.157838898e+00 3.622247978e+00 3.225935479e+00
6.016833667e+03 3.978354260e+00 5.138189836e+00 4.885845436e+00 3.064520312e+00 3.525560038e+00 3.144671774e+00
6.031262525e+03 3.978853963e+00 5.043008362e+00 4.809842608e+00 2.976202307e+00 3.433461982e+00 3.066842076e+00
6.045691383e+03 3.979325923e+00 4.950577581e+00 4.733426051e+00 2.892600537e+00 3.345803660e+00 2.992456225e+00
6.060120240e+03 3.979702203e+00 4.860903369e+00 4.656878305e+00 2.813422449e+00 3.262390052e+00 2.921461604e+00
6.074549098e+03 3.979919442e+00 4.773974789e+00 4.580452700e+00 2.738377885e+00 3.183000641e+00 2.853759589e+00
6.088977956e+03 3.979918844e+00 4.689766121e+00 4.504372957e+00 2.667186333e+00 3.107403908e+00 2.789220050e+00
6.103406814e+03 3.979646110e+00 4.608238917e+00 4.428833626e+00 2.599581439e+00 3.035367577e+00 2.727693374e+00
6.117835671e+03 3.979051326e+00 4.529344003e+00 4.354001225e+00 2.535313505e+00 2.966665446e+00 2.669019925e+00
6.132264529e+03 3.978088811e+00 4.453023403e+00 4.280015907e+00 2.474150512e+00 2.901081622e+00 2.613037115e+00
6.146693387e+03 3.976716934e+00 4.379212129e+00 4.206993512e+00 2.415878166e+00 2.838412854e+00 2.559584419e+00
6.161122244e+03 3.974897917e+00 4.307839815e+00 4.135027854e+00 2.360299299e+00 2.778469547e+00 2.508506734e+00
6.175551102e+03 3.972597624e+00 4.238832196e+00 4.064193119e+00 2.307232914e+00 2.721075922e+00 2.459656455e+00
6.189979960e+03 3.969785343e+00 4.172112396e+00 3.994546268e+00 2.256513025e+00 2.666069597e+00 2.412894582e+00
6.204408818e+03 3.966433574e+00 4.107602050e+00 3.926129363e+00 2.207987452e+00 2.613300894e+00 2.368091189e+00
6.218837675e+03 3.962517822e+00 4.045222255e+00 3.858971757e+00 2.161516608e+00 2.562631969e+00 2.325125431e+00
6.233266533e+03 3.958016403e+00 3.984894362e+00 3.793092100e+00 2.116972348e+00 2.513935877e+00 2.283885247e+00
6.247695391e+03 3.952910265e+00 3.926540619e+00 3.728500149e+00 2.074236903e+00 2.467095656e+00 2.244266917e+00
6.262124248e+03 3.947182819e+00 3.870084688e+00 3.665198364e+00 2.033201893e+00 2.422003449e+00 2.206174517e+00
6.276553106e+03 3.940819794e+00 3.815452045e+00 3.603183302e+00 1.993767436e+00 2.378559677e+00 2.169519343e+00
6.290981964e+03 3.933809108e+00 3.762570273e+00 3.542446793e+00 1.955841353e+00 2.336672289e+00 2.134219337e+00
6.305410822e+03 3.926140750e+00 3.711369283e+00 3.482976952e+00 1.919338442e+00 2.296256078e+00 2.100198535e+00
6.319839679e+03 3.917806687e+00 3.661781454e+00 3.424759012e+00 1.884179834e+00 2.257232060e+00 2.067386548e+00
6.334268537e+03 3.908800778e+00 3.613741714e+00 3.367776016e+00 1.850292419e+00 2.219526916e+00 2.035718080e+00
6.348697395e+03 3.899118706e+00 3.567187583e+00 3.312009374e+00 1.817608326e+00 2.183072493e+00 2.005132490e+00
